,volts,amps,power,sysstatus,timestamp,M_ID,packet_num
3097,116.97,0.002,-0.1,01100000_00000010,7.237810373306274,_M_00001,326
3098,117.04,0.004,0.0,01100000_00110010,7.276005268096924,_M_00001,326
3099,117.04,0.004,0.1,01100000_00110010,7.309234619140625,_M_00001,326
3100,116.97,0.004,-0.1,01100000_00000010,7.342457056045532,_M_00001,326
3101,117.06,0.006,0.2,01100000_00110010,7.375716924667358,_M_00001,326
3102,117.04,0.004,0.0,01100000_00010010,7.40981388092041,_M_00001,326
3103,116.97,0.004,0.0,01100000_00000010,7.442085266113281,_M_00001,326
3104,116.98,0.004,0.0,01100000_00010010,7.475423097610474,_M_00001,326
3105,117.06,0.004,0.1,01100000_00010010,7.509402751922607,_M_00001,326
3106,116.98,0.004,0.0,01100000_00110010,7.5425496101379395,_M_00001,326
3107,116.98,0.004,0.0,01100000_00110010,7.575780391693115,_M_00001,326
3108,117.04,0.002,0.0,01100000_00000010,7.608999013900757,_M_00001,326
3109,117.0,0.004,0.0,01100000_00010010,7.642216205596924,_M_00001,326
3110,117.0,0.004,0.1,01100000_00110010,7.6754233837127686,_M_00001,326
3111,117.08,0.004,0.0,01100000_00010010,7.70862889289856,_M_00001,326
3112,116.93,0.006,0.0,01100000_00010010,7.742045164108276,_M_00001,326
3113,116.98,0.006,0.0,01100000_00100010,7.775209188461304,_M_00001,326
3114,117.04,0.006,0.2,01100000_00110010,7.80844259262085,_M_00001,326
3115,116.93,0.004,0.3,01100000_00010010,7.841614246368408,_M_00001,326
3116,117.0,0.004,-0.1,01100000_00000010,7.874858379364014,_M_00001,326
3117,117.02,0.004,0.0,01100000_00110010,7.908030986785889,_M_00001,326
3118,116.89,0.006,0.0,01100000_00110010,7.941245079040527,_M_00001,326
3119,116.98,0.006,0.0,01100000_00000010,7.97446608543396,_M_00001,326
3120,116.78,0.004,0.1,01100000_00010010,6.010858535766602,_M_00004,325
3121,116.8,0.006,0.0,01100000_00100010,6.041698932647705,_M_00004,325
3122,116.77,0.004,0.5,01100000_00110010,6.0748817920684814,_M_00004,325
3123,116.8,0.004,0.0,01100000_00100010,6.108149528503418,_M_00004,325
3124,116.78,0.004,-0.1,01100000_00000010,6.141306400299072,_M_00004,325
3125,116.73,0.004,0.0,01100000_00110010,6.174538612365723,_M_00004,325
3126,116.77,0.006,0.1,01100000_00010010,6.207721948623657,_M_00004,325
3127,116.71,0.006,0.0,01100000_00100010,6.240939617156982,_M_00004,325
3128,116.69,0.004,0.0,01100000_00110010,6.274208307266235,_M_00004,325
3129,116.71,0.004,0.1,01100000_00110010,6.307356834411621,_M_00004,325
3130,116.69,0.006,-0.2,01100000_00000010,6.340597152709961,_M_00004,325
3131,116.68,0.006,0.3,01100000_00110010,6.373793125152588,_M_00004,325
3132,116.73,0.004,0.1,01100000_00010010,6.407001972198486,_M_00004,325
3133,116.68,0.006,0.0,01100000_00000010,6.440177917480469,_M_00004,325
3134,116.66,0.006,0.1,01100000_00010010,6.473318099975586,_M_00004,325
3135,116.71,0.004,0.1,01100000_00010010,6.506565093994141,_M_00004,325
3136,116.68,0.006,-0.1,01100000_00100010,6.539741039276123,_M_00004,325
3137,116.68,0.004,0.2,01100000_00010010,6.572937488555908,_M_00004,325
3138,116.69,0.004,0.1,01100000_00110010,6.606192111968994,_M_00004,325
3139,116.69,0.006,0.0,01100000_00000010,6.639294624328613,_M_00004,325
3140,116.68,0.004,-0.2,01100000_00000010,6.672487735748291,_M_00004,325
3141,116.71,0.006,0.2,01100000_00010010,6.705678939819336,_M_00004,325
3142,116.69,0.006,-0.1,01100000_00100010,6.7388787269592285,_M_00004,325
3143,116.69,0.004,0.2,01100000_00110010,6.772098064422607,_M_00004,325
3144,116.75,0.004,-0.2,01100000_00000010,6.805328845977783,_M_00004,325
3145,116.73,0.004,0.0,01100000_00000010,6.838514804840088,_M_00004,325
3146,116.73,0.006,0.3,01100000_00010010,6.871701717376709,_M_00004,325
3147,116.75,0.006,-0.4,01100000_00000010,6.904878616333008,_M_00004,325
3148,116.73,0.004,0.2,01100000_00110010,6.938091278076172,_M_00004,325
3149,116.75,0.006,0.0,01100000_00100010,6.971301555633545,_M_00004,325
3150,115.99,0.006,0.0,01100000_00010010,6.010858535766602,_M_00002,325
3151,115.97,0.004,0.0,01100000_00000010,6.041698932647705,_M_00002,325
3152,115.97,0.006,0.0,01100000_00010010,6.0748817920684814,_M_00002,325
3153,115.99,0.006,0.2,01100000_00010010,6.108149528503418,_M_00002,325
3154,115.97,0.006,-0.3,01100000_00000010,6.141306400299072,_M_00002,325
3155,115.97,0.008,0.2,01100000_00110010,6.174538612365723,_M_00002,325
3156,115.99,0.006,0.0,01100000_00000010,6.207721948623657,_M_00002,325
3157,115.96,0.006,0.0,01100000_00000010,6.240939617156982,_M_00002,325
3158,116.01,0.004,-0.3,01100000_00000010,6.274208307266235,_M_00002,325
3159,115.97,0.006,-0.2,01100000_00000010,6.307356834411621,_M_00002,325
3160,115.97,0.006,0.0,01100000_00000010,6.340597152709961,_M_00002,325
3161,116.01,0.006,0.3,01100000_00010010,6.373793125152588,_M_00002,325
3162,115.97,0.006,0.1,01100000_00110010,6.407001972198486,_M_00002,325
3163,115.97,0.004,-0.4,01100000_00000010,6.440177917480469,_M_00002,325
3164,115.99,0.006,-0.2,01100000_00000010,6.473318099975586,_M_00002,325
3165,115.97,0.004,0.2,01100000_00110010,6.506565093994141,_M_00002,325
3166,115.96,0.006,0.0,01100000_00110010,6.539741039276123,_M_00002,325
3167,116.01,0.004,0.0,01100000_00000010,6.572937488555908,_M_00002,325
3168,115.99,0.006,-0.1,01100000_00000010,6.606192111968994,_M_00002,325
3169,115.96,0.006,0.3,01100000_00010010,6.639294624328613,_M_00002,325
3170,115.99,0.006,0.0,01100000_00010010,6.672487735748291,_M_00002,325
3171,115.96,0.006,0.5,01100000_00010010,6.705678939819336,_M_00002,325
3172,115.97,0.004,0.3,01100000_00110010,6.7388787269592285,_M_00002,325
3173,115.99,0.006,-0.3,01100000_00000010,6.772098064422607,_M_00002,325
3174,115.97,0.004,0.1,01100000_00110010,6.805328845977783,_M_00002,325
3175,115.96,0.008,-0.3,01100000_00000010,6.838514804840088,_M_00002,325
3176,115.97,0.008,0.0,01100000_00000010,6.871701717376709,_M_00002,325
3177,115.99,0.006,0.3,01100000_00010010,6.904878616333008,_M_00002,325
3178,115.94,0.006,-0.3,01100000_00000010,6.938091278076172,_M_00002,325
3179,115.97,0.004,0.0,01100000_00110010,6.971301555633545,_M_00002,325
3180,116.99,0.006,-0.1,01100000_00000010,6.010858535766602,_M_00005,325
3181,116.99,0.004,0.1,01100000_00110010,6.041698932647705,_M_00005,325
3182,117.05,0.008,0.0,01100000_00000010,6.0748817920684814,_M_00005,325
3183,116.99,0.006,-0.1,01100000_00100010,6.108149528503418,_M_00005,325
3184,116.97,0.01,0.1,01100000_00110010,6.141306400299072,_M_00005,325
3185,117.03,0.008,-0.3,01100000_00000010,6.174538612365723,_M_00005,325
3186,116.97,0.006,-0.4,01100000_00100010,6.207721948623657,_M_00005,325
3187,116.99,0.008,-0.2,01100000_00100010,6.240939617156982,_M_00005,325
3188,117.03,0.006,-0.4,01100000_00100010,6.274208307266235,_M_00005,325
3189,116.99,0.006,-0.1,01100000_00000010,6.307356834411621,_M_00005,325
3190,116.97,0.006,0.3,01100000_00110010,6.340597152709961,_M_00005,325
3191,117.1,0.004,0.0,01100000_00000010,6.373793125152588,_M_00005,325
3192,117.06,0.006,-0.2,01100000_00000010,6.407001972198486,_M_00005,325
3193,117.06,0.006,-0.1,01100000_00000010,6.440177917480469,_M_00005,325
3194,117.08,0.006,0.0,01100000_00110010,6.473318099975586,_M_00005,325
3195,117.06,0.008,-0.2,01100000_00100010,6.506565093994141,_M_00005,325
3196,117.06,0.008,0.3,01100000_00110010,6.539741039276123,_M_00005,325
3197,117.08,0.006,0.0,01100000_00000010,6.572937488555908,_M_00005,325
3198,116.97,0.006,-0.2,01100000_00100010,6.606192111968994,_M_00005,325
3199,116.94,0.008,0.1,01100000_00010010,6.639294624328613,_M_00005,325
3200,117.03,0.004,-0.2,01100000_00000010,6.672487735748291,_M_00005,325
3201,116.97,0.006,0.0,01100000_00110010,6.705678939819336,_M_00005,325
3202,116.97,0.008,0.0,01100000_00100010,6.7388787269592285,_M_00005,325
3203,117.03,0.008,-0.2,01100000_00000010,6.772098064422607,_M_00005,325
3204,116.96,0.006,-0.3,01100000_00000010,6.805328845977783,_M_00005,325
3205,116.97,0.01,-0.6,01100000_00000010,6.838514804840088,_M_00005,325
3206,117.01,0.006,0.1,01100000_00110010,6.871701717376709,_M_00005,325
3207,116.97,0.008,0.0,01100000_00110010,6.904878616333008,_M_00005,325
3208,116.97,0.006,-0.1,01100000_00000010,6.938091278076172,_M_00005,325
3209,117.03,0.01,-0.4,01100000_00000010,6.971301555633545,_M_00005,325
3210,116.98,0.004,-0.1,01100000_00000010,6.010858535766602,_M_00001,325
3211,116.97,0.006,-0.1,01100000_00100010,6.041698932647705,_M_00001,325
3212,117.0,0.004,0.1,01100000_00010010,6.0748817920684814,_M_00001,325
3213,117.04,0.004,-0.2,01100000_00000010,6.108149528503418,_M_00001,325
3214,116.97,0.004,0.1,01100000_00010010,6.141306400299072,_M_00001,325
3215,116.98,0.002,0.2,01100000_00010010,6.174538612365723,_M_00001,325
3216,117.0,0.002,0.0,01100000_00010010,6.207721948623657,_M_00001,325
3217,116.98,0.004,0.3,01100000_00110010,6.240939617156982,_M_00001,325
3218,117.04,0.006,0.0,01100000_00010010,6.274208307266235,_M_00001,325
3219,116.98,0.004,0.0,01100000_00110010,6.307356834411621,_M_00001,325
3220,116.98,0.006,-0.3,01100000_00000010,6.340597152709961,_M_00001,325
3221,117.02,0.004,-0.1,01100000_00100010,6.373793125152588,_M_00001,325
3222,116.98,0.004,0.1,01100000_00110010,6.407001972198486,_M_00001,325
3223,116.98,0.004,-0.2,01100000_00000010,6.440177917480469,_M_00001,325
3224,116.98,0.002,0.1,01100000_00010010,6.473318099975586,_M_00001,325
3225,116.97,0.006,0.3,01100000_00010010,6.506565093994141,_M_00001,325
3226,116.97,0.004,0.0,01100000_00000010,6.539741039276123,_M_00001,325
3227,116.98,0.004,0.1,01100000_00110010,6.572937488555908,_M_00001,325
3228,116.97,0.006,0.1,01100000_00010010,6.606192111968994,_M_00001,325
3229,116.95,0.004,0.0,01100000_00010010,6.639294624328613,_M_00001,325
3230,117.0,0.004,0.0,01100000_00010010,6.672487735748291,_M_00001,325
3231,116.97,0.004,0.0,01100000_00110010,6.705678939819336,_M_00001,325
3232,116.97,0.004,0.0,01100000_00010010,6.7388787269592285,_M_00001,325
3233,116.98,0.006,0.2,01100000_00110010,6.772098064422607,_M_00001,325
3234,116.97,0.004,0.0,01100000_00110010,6.805328845977783,_M_00001,325
3235,116.97,0.004,0.1,01100000_00110010,6.838514804840088,_M_00001,325
3236,117.0,0.004,0.0,01100000_00000010,6.871701717376709,_M_00001,325
3237,116.98,0.004,-0.2,01100000_00100010,6.904878616333008,_M_00001,325
3238,116.97,0.002,0.1,01100000_00110010,6.938091278076172,_M_00001,325
3239,117.04,0.004,0.0,01100000_00010010,6.971301555633545,_M_00001,325
3240,116.75,0.006,0.0,01100000_00010010,5.018683671951294,_M_00004,324
3241,116.75,0.006,-0.4,01100000_00100010,5.040184259414673,_M_00004,324
3242,116.71,0.006,0.2,01100000_00010010,5.073375701904297,_M_00004,324
3243,116.75,0.006,0.1,01100000_00110010,5.106677293777466,_M_00004,324
3244,116.75,0.004,0.1,01100000_00010010,5.139791011810303,_M_00004,324
3245,116.75,0.006,-0.3,01100000_00100010,5.173016309738159,_M_00004,324
3246,116.77,0.004,0.0,01100000_00110010,5.2062389850616455,_M_00004,324
3247,116.78,0.006,-0.2,01100000_00100010,5.239418268203735,_M_00004,324
3248,116.78,0.006,0.0,01100000_00100010,5.2725770473480225,_M_00004,324
3249,116.77,0.006,0.2,01100000_00010010,5.305844068527222,_M_00004,324
3250,116.8,0.006,-0.1,01100000_00100010,5.339020013809204,_M_00004,324
3251,116.75,0.004,-0.2,01100000_00000010,5.372153282165527,_M_00004,324
3252,116.77,0.004,0.2,01100000_00010010,5.405386686325073,_M_00004,324
3253,116.77,0.006,0.0,01100000_00010010,5.438526630401611,_M_00004,324
3254,116.75,0.004,0.0,01100000_00110010,5.471728324890137,_M_00004,324
3255,116.73,0.008,-0.3,01100000_00100010,5.504958152770996,_M_00004,324
3256,116.77,0.004,0.2,01100000_00010010,5.538113832473755,_M_00004,324
3257,116.73,0.004,0.0,01100000_00010010,5.571296453475952,_M_00004,324
3258,116.75,0.006,0.0,01100000_00100010,5.604518413543701,_M_00004,324
3259,116.78,0.006,0.2,01100000_00110010,5.637901544570923,_M_00004,324
3260,116.71,0.004,0.0,01100000_00100010,5.676243543624878,_M_00004,324
3261,116.77,0.006,0.0,01100000_00000010,5.704614877700806,_M_00004,324
3262,116.84,0.006,0.2,01100000_00110010,5.742655515670776,_M_00004,324
3263,116.73,0.004,-0.2,01100000_00100010,5.771116495132446,_M_00004,324
3264,116.78,0.006,0.1,01100000_00010010,5.809081077575684,_M_00004,324
3265,116.78,0.006,0.0,01100000_00100010,5.842291593551636,_M_00004,324
3266,116.77,0.004,0.2,01100000_00010010,5.8756327629089355,_M_00004,324
3267,116.78,0.006,0.0,01100000_00000010,5.908867120742798,_M_00004,324
3268,116.8,0.004,0.3,01100000_00110010,5.942089080810547,_M_00004,324
3269,116.77,0.004,0.2,01100000_00010010,5.97527289390564,_M_00004,324
3270,115.97,0.008,-0.3,01100000_00000010,5.018683671951294,_M_00002,324
3271,115.92,0.004,0.1,01100000_00010010,5.040184259414673,_M_00002,324
3272,115.92,0.006,0.1,01100000_00010010,5.073375701904297,_M_00002,324
3273,115.97,0.006,0.3,01100000_00010010,5.106677293777466,_M_00002,324
3274,115.94,0.006,0.0,01100000_00000010,5.139791011810303,_M_00002,324
3275,115.92,0.006,-0.2,01100000_00100010,5.173016309738159,_M_00002,324
3276,115.97,0.004,-0.2,01100000_00100010,5.2062389850616455,_M_00002,324
3277,115.96,0.004,0.3,01100000_00010010,5.239418268203735,_M_00002,324
3278,115.92,0.006,0.0,01100000_00110010,5.2725770473480225,_M_00002,324
3279,115.97,0.004,-0.3,01100000_00000010,5.305844068527222,_M_00002,324
3280,115.94,0.006,0.0,01100000_00110010,5.339020013809204,_M_00002,324
3281,115.94,0.006,0.1,01100000_00010010,5.372153282165527,_M_00002,324
3282,115.97,0.004,-0.4,01100000_00100010,5.405386686325073,_M_00002,324
3283,115.94,0.006,0.0,01100000_00010010,5.438526630401611,_M_00002,324
3284,115.94,0.004,-0.4,01100000_00000010,5.471728324890137,_M_00002,324
3285,115.97,0.006,-0.2,01100000_00000010,5.504958152770996,_M_00002,324
3286,115.96,0.004,0.0,01100000_00110010,5.538113832473755,_M_00002,324
3287,115.92,0.004,0.1,01100000_00010010,5.571296453475952,_M_00002,324
3288,115.99,0.004,0.0,01100000_00010010,5.604518413543701,_M_00002,324
3289,115.94,0.006,-0.3,01100000_00100010,5.637901544570923,_M_00002,324
3290,115.96,0.008,-0.3,01100000_00000010,5.676243543624878,_M_00002,324
3291,115.99,0.006,0.0,01100000_00000010,5.704614877700806,_M_00002,324
3292,115.97,0.006,-0.1,01100000_00100010,5.742655515670776,_M_00002,324
3293,116.01,0.006,0.0,01100000_00000010,5.771116495132446,_M_00002,324
3294,115.99,0.006,-0.1,01100000_00100010,5.809081077575684,_M_00002,324
3295,115.94,0.006,0.1,01100000_00010010,5.842291593551636,_M_00002,324
3296,116.01,0.008,0.0,01100000_00110010,5.8756327629089355,_M_00002,324
3297,116.01,0.004,0.4,01100000_00110010,5.908867120742798,_M_00002,324
3298,115.9,0.006,0.0,01100000_00100010,5.942089080810547,_M_00002,324
3299,116.08,0.006,-0.1,01100000_00000010,5.97527289390564,_M_00002,324
3300,117.1,0.008,-0.2,01100000_00100010,5.018683671951294,_M_00005,324
3301,117.01,0.008,0.2,01100000_00010010,5.040184259414673,_M_00005,324
3302,117.03,0.004,-0.4,01100000_00000010,5.073375701904297,_M_00005,324
3303,116.99,0.006,-0.1,01100000_00100010,5.106677293777466,_M_00005,324
3304,117.05,0.004,0.0,01100000_00010010,5.139791011810303,_M_00005,324
3305,117.01,0.006,0.1,01100000_00110010,5.173016309738159,_M_00005,324
3306,117.01,0.006,0.4,01100000_00110010,5.2062389850616455,_M_00005,324
3307,117.05,0.008,-0.1,01100000_00000010,5.239418268203735,_M_00005,324
3308,117.05,0.006,0.0,01100000_00000010,5.2725770473480225,_M_00005,324
3309,117.01,0.006,-0.4,01100000_00100010,5.305844068527222,_M_00005,324
3310,117.06,0.008,0.0,01100000_00110010,5.339020013809204,_M_00005,324
3311,117.05,0.008,0.5,01100000_00110010,5.372153282165527,_M_00005,324
3312,117.01,0.006,-0.2,01100000_00100010,5.405386686325073,_M_00005,324
3313,117.06,0.006,0.2,01100000_00010010,5.438526630401611,_M_00005,324
3314,117.03,0.008,-0.3,01100000_00100010,5.471728324890137,_M_00005,324
3315,117.03,0.006,0.0,01100000_00010010,5.504958152770996,_M_00005,324
3316,117.06,0.01,0.0,01100000_00010010,5.538113832473755,_M_00005,324
3317,117.05,0.006,0.0,01100000_00010010,5.571296453475952,_M_00005,324
3318,117.01,0.006,-0.5,01100000_00100010,5.604518413543701,_M_00005,324
3319,117.08,0.006,-0.8,01100000_00000010,5.637901544570923,_M_00005,324
3320,117.06,0.008,0.1,01100000_00010010,5.676243543624878,_M_00005,324
3321,117.06,0.008,0.6,01100000_00110010,5.704614877700806,_M_00005,324
3322,116.99,0.006,0.0,01100000_00110010,5.742655515670776,_M_00005,324
3323,117.06,0.006,0.0,01100000_00100010,5.771116495132446,_M_00005,324
3324,116.99,0.006,0.2,01100000_00010010,5.809081077575684,_M_00005,324
3325,116.99,0.006,0.4,01100000_00010010,5.842291593551636,_M_00005,324
3326,117.06,0.006,0.1,01100000_00010010,5.8756327629089355,_M_00005,324
3327,117.01,0.006,0.0,01100000_00100010,5.908867120742798,_M_00005,324
3328,116.97,0.006,-0.2,01100000_00000010,5.942089080810547,_M_00005,324
3329,117.05,0.008,0.0,01100000_00000010,5.97527289390564,_M_00005,324
3330,117.08,0.004,0.4,01100000_00010010,5.018683671951294,_M_00001,324
3331,116.98,0.004,0.0,01100000_00000010,5.040184259414673,_M_00001,324
3332,116.98,0.004,0.0,01100000_00010010,5.073375701904297,_M_00001,324
3333,116.98,0.004,0.0,01100000_00110010,5.106677293777466,_M_00001,324
3334,117.0,0.004,0.0,01100000_00000010,5.139791011810303,_M_00001,324
3335,116.97,0.006,0.1,01100000_00010010,5.173016309738159,_M_00001,324
3336,117.0,0.004,0.2,01100000_00010010,5.2062389850616455,_M_00001,324
3337,116.98,0.004,0.2,01100000_00110010,5.239418268203735,_M_00001,324
3338,117.0,0.004,-0.1,01100000_00100010,5.2725770473480225,_M_00001,324
3339,117.02,0.002,-0.1,01100000_00100010,5.305844068527222,_M_00001,324
3340,117.0,0.004,-0.1,01100000_00000010,5.339020013809204,_M_00001,324
3341,117.0,0.006,0.3,01100000_00010010,5.372153282165527,_M_00001,324
3342,117.02,0.006,0.1,01100000_00010010,5.405386686325073,_M_00001,324
3343,117.0,0.004,0.0,01100000_00100010,5.438526630401611,_M_00001,324
3344,117.0,0.004,-0.1,01100000_00000010,5.471728324890137,_M_00001,324
3345,117.02,0.006,0.0,01100000_00110010,5.504958152770996,_M_00001,324
3346,116.98,0.004,-0.1,01100000_00000010,5.538113832473755,_M_00001,324
3347,116.98,0.004,-0.1,01100000_00100010,5.571296453475952,_M_00001,324
3348,117.0,0.004,0.2,01100000_00110010,5.604518413543701,_M_00001,324
3349,116.97,0.004,0.1,01100000_00010010,5.637901544570923,_M_00001,324
3350,116.98,0.002,0.0,01100000_00010010,5.676243543624878,_M_00001,324
3351,116.98,0.004,0.1,01100000_00010010,5.704614877700806,_M_00001,324
3352,116.91,0.002,0.0,01100000_00100010,5.742655515670776,_M_00001,324
3353,116.93,0.004,0.0,01100000_00110010,5.771116495132446,_M_00001,324
3354,116.97,0.002,0.0,01100000_00000010,5.809081077575684,_M_00001,324
3355,116.93,0.004,0.0,01100000_00000010,5.842291593551636,_M_00001,324
3356,116.98,0.002,0.2,01100000_00010010,5.8756327629089355,_M_00001,324
3357,117.02,0.002,0.1,01100000_00110010,5.908867120742798,_M_00001,324
3358,116.98,0.004,0.0,01100000_00000010,5.942089080810547,_M_00001,324
3359,117.0,0.004,-0.1,01100000_00000010,5.97527289390564,_M_00001,324
3360,116.8,0.006,-0.1,01100000_00000010,4.016675233840942,_M_00004,323
3361,116.77,0.01,-0.3,01100000_00000010,4.040437459945679,_M_00004,323
3362,116.75,0.006,-0.3,01100000_00100010,4.0736472606658936,_M_00004,323
3363,116.8,0.004,-0.2,01100000_00000010,4.106904029846191,_M_00004,323
3364,116.75,0.004,0.2,01100000_00110010,4.140051603317261,_M_00004,323
3365,116.73,0.004,0.2,01100000_00110010,4.173215627670288,_M_00004,323
3366,116.78,0.008,0.3,01100000_00010010,4.206438064575195,_M_00004,323
3367,116.73,0.006,0.1,01100000_00110010,4.239659547805786,_M_00004,323
3368,116.73,0.006,0.2,01100000_00110010,4.272831201553345,_M_00004,323
3369,116.8,0.004,0.1,01100000_00010010,4.306048154830933,_M_00004,323
3370,116.84,0.006,0.0,01100000_00000010,4.3427910804748535,_M_00004,323
3371,116.68,0.006,0.1,01100000_00110010,4.376014709472656,_M_00004,323
3372,116.77,0.004,0.2,01100000_00110010,4.409198522567749,_M_00004,323
3373,116.86,0.004,0.0,01100000_00000010,4.442401170730591,_M_00004,323
3374,116.77,0.006,0.1,01100000_00110010,4.475565671920776,_M_00004,323
3375,116.78,0.006,-0.4,01100000_00000010,4.508843898773193,_M_00004,323
3376,116.82,0.006,0.0,01100000_00110010,4.5419762134552,_M_00004,323
3377,116.71,0.006,0.4,01100000_00110010,4.575326681137085,_M_00004,323
3378,116.77,0.004,-0.1,01100000_00000010,4.608633518218994,_M_00004,323
3379,116.82,0.004,0.4,01100000_00110010,4.639991998672485,_M_00004,323
3380,116.69,0.006,0.0,01100000_00100010,4.674959421157837,_M_00004,323
3381,116.69,0.004,0.0,01100000_00010010,4.70814847946167,_M_00004,323
3382,116.75,0.006,0.2,01100000_00010010,4.7413551807403564,_M_00004,323
3383,116.68,0.006,0.0,01100000_00000010,4.774554252624512,_M_00004,323
3384,116.77,0.004,0.0,01100000_00110010,4.807751417160034,_M_00004,323
3385,116.73,0.006,0.0,01100000_00110010,4.84092378616333,_M_00004,323
3386,116.77,0.006,0.0,01100000_00010010,4.8743298053741455,_M_00004,323
3387,116.73,0.004,0.0,01100000_00100010,4.907493829727173,_M_00004,323
3388,116.77,0.004,0.0,01100000_00110010,4.94069242477417,_M_00004,323
3389,116.73,0.008,-0.1,01100000_00000010,4.9737868309021,_M_00004,323
3390,115.97,0.006,0.3,01100000_00010010,4.016675233840942,_M_00002,323
3391,115.96,0.006,0.0,01100000_00000010,4.040437459945679,_M_00002,323
3392,115.92,0.004,0.0,01100000_00000010,4.0736472606658936,_M_00002,323
3393,115.97,0.008,-0.1,01100000_00100010,4.106904029846191,_M_00002,323
3394,115.92,0.006,-0.1,01100000_00100010,4.140051603317261,_M_00002,323
3395,115.94,0.006,0.0,01100000_00000010,4.173215627670288,_M_00002,323
3396,115.97,0.006,0.0,01100000_00110010,4.206438064575195,_M_00002,323
3397,115.94,0.006,-0.1,01100000_00000010,4.239659547805786,_M_00002,323
3398,115.9,0.008,-0.5,01100000_00000010,4.272831201553345,_M_00002,323
3399,115.97,0.008,0.0,01100000_00100010,4.306048154830933,_M_00002,323
3400,115.92,0.006,-0.2,01100000_00100010,4.3427910804748535,_M_00002,323
3401,115.9,0.006,0.1,01100000_00110010,4.376014709472656,_M_00002,323
3402,115.99,0.006,0.2,01100000_00010010,4.409198522567749,_M_00002,323
3403,115.9,0.006,0.0,01100000_00010010,4.442401170730591,_M_00002,323
3404,115.9,0.006,0.0,01100000_00110010,4.475565671920776,_M_00002,323
3405,115.97,0.008,-0.2,01100000_00000010,4.508843898773193,_M_00002,323
3406,115.92,0.006,-0.3,01100000_00100010,4.5419762134552,_M_00002,323
3407,115.9,0.006,0.0,01100000_00000010,4.575326681137085,_M_00002,323
3408,115.97,0.004,0.0,01100000_00110010,4.608633518218994,_M_00002,323
3409,115.9,0.006,-0.1,01100000_00000010,4.639991998672485,_M_00002,323
3410,115.92,0.006,-0.2,01100000_00000010,4.674959421157837,_M_00002,323
3411,115.97,0.006,0.0,01100000_00110010,4.70814847946167,_M_00002,323
3412,115.9,0.004,0.1,01100000_00010010,4.7413551807403564,_M_00002,323
3413,115.92,0.008,0.0,01100000_00010010,4.774554252624512,_M_00002,323
3414,115.97,0.004,-0.1,01100000_00000010,4.807751417160034,_M_00002,323
3415,115.92,0.006,0.1,01100000_00010010,4.84092378616333,_M_00002,323
3416,115.92,0.006,-0.1,01100000_00100010,4.8743298053741455,_M_00002,323
3417,115.96,0.004,0.1,01100000_00010010,4.907493829727173,_M_00002,323
3418,115.92,0.002,-0.2,01100000_00000010,4.94069242477417,_M_00002,323
3419,115.94,0.006,0.1,01100000_00110010,4.9737868309021,_M_00002,323
3420,117.06,0.006,0.6,01100000_00010010,4.016675233840942,_M_00005,323
3421,117.03,0.008,-0.2,01100000_00000010,4.040437459945679,_M_00005,323
3422,117.03,0.004,-0.2,01100000_00000010,4.0736472606658936,_M_00005,323
3423,116.99,0.006,-0.6,01100000_00100010,4.106904029846191,_M_00005,323
3424,117.03,0.006,0.0,01100000_00110010,4.140051603317261,_M_00005,323
3425,117.03,0.008,0.0,01100000_00110010,4.173215627670288,_M_00005,323
3426,116.97,0.01,-0.1,01100000_00000010,4.206438064575195,_M_00005,323
3427,117.01,0.006,0.1,01100000_00010010,4.239659547805786,_M_00005,323
3428,117.03,0.008,0.1,01100000_00010010,4.272831201553345,_M_00005,323
3429,117.01,0.008,0.3,01100000_00010010,4.306048154830933,_M_00005,323
3430,116.97,0.006,0.2,01100000_00010010,4.3427910804748535,_M_00005,323
3431,117.05,0.006,0.1,01100000_00110010,4.376014709472656,_M_00005,323
3432,117.01,0.004,0.0,01100000_00100010,4.409198522567749,_M_00005,323
3433,117.05,0.006,0.0,01100000_00010010,4.442401170730591,_M_00005,323
3434,117.05,0.006,0.0,01100000_00110010,4.475565671920776,_M_00005,323
3435,117.01,0.004,0.0,01100000_00000010,4.508843898773193,_M_00005,323
3436,117.05,0.006,0.1,01100000_00010010,4.5419762134552,_M_00005,323
3437,117.05,0.008,0.0,01100000_00100010,4.575326681137085,_M_00005,323
3438,117.03,0.006,0.3,01100000_00010010,4.608633518218994,_M_00005,323
3439,117.06,0.008,-0.4,01100000_00100010,4.639991998672485,_M_00005,323
3440,117.03,0.008,0.0,01100000_00010010,4.674959421157837,_M_00005,323
3441,117.06,0.006,0.4,01100000_00010010,4.70814847946167,_M_00005,323
3442,117.1,0.008,0.1,01100000_00110010,4.7413551807403564,_M_00005,323
3443,117.08,0.006,0.1,01100000_00010010,4.774554252624512,_M_00005,323
3444,116.99,0.008,-0.4,01100000_00100010,4.807751417160034,_M_00005,323
3445,117.03,0.006,0.0,01100000_00110010,4.84092378616333,_M_00005,323
3446,117.01,0.006,0.0,01100000_00100010,4.8743298053741455,_M_00005,323
3447,117.01,0.008,0.0,01100000_00010010,4.907493829727173,_M_00005,323
3448,117.05,0.008,0.0,01100000_00000010,4.94069242477417,_M_00005,323
3449,117.01,0.006,0.0,01100000_00100010,4.9737868309021,_M_00005,323
3450,117.06,0.002,0.1,01100000_00110010,4.016675233840942,_M_00001,323
