,volts,amps,power,sysstatus,timestamp,M_ID
7073,115.47,0.043,0.3,01100000_00110010,3.888195515,_M_00005
7074,115.4,0.045,0,01100000_00110010,3.904142141,_M_00005
7075,115.49,0.043,0.2,01100000_00110010,3.92108345,_M_00005
7076,115.47,0.045,0.4,01100000_00110010,3.93802762,_M_00005
7077,115.47,0.045,0.5,01100000_00110010,3.954984903,_M_00005
7078,115.45,0.041,0.5,01100000_00110010,3.970919132,_M_00005
7079,115.45,0.043,0.2,01100000_00110010,3.987860441,_M_00005
6840,115.45,0.043,0.6,01100000_00110010,4.004805326,_M_00005
6841,115.45,0.045,0,01100000_00110010,4.020753384,_M_00005
6842,115.45,0.043,0.6,01100000_00110010,4.037694454,_M_00005
6843,115.44,0.043,0.3,01100000_00110010,4.054639816,_M_00005
6844,115.44,0.045,0.2,01100000_00110010,4.07150507,_M_00005
6845,115.45,0.043,0.3,01100000_00110010,4.087536573,_M_00005
6846,115.45,0.043,0.7,01100000_00110010,4.104467392,_M_00005
6847,115.45,0.045,0.4,01100000_00110010,4.121342897,_M_00005
6848,115.49,0.045,0.2,01100000_00110010,4.137357235,_M_00005
6849,115.42,0.041,0.5,01100000_00110010,4.15430069,_M_00005
6850,115.38,0.048,0.3,01100000_00110010,4.171242952,_M_00005
6851,115.47,0.043,0.4,01100000_00110010,4.188196659,_M_00005
6852,115.45,0.041,0.2,01100000_00110010,4.204147339,_M_00005
6853,115.45,0.043,0.3,01100000_00110010,4.221075773,_M_00005
6854,115.47,0.041,0.7,01100000_00110010,4.238032341,_M_00005
6855,115.45,0.043,0.2,01100000_00110010,4.254967928,_M_00005
6856,115.45,0.043,0.2,01100000_00110010,4.270918369,_M_00005
6857,115.45,0.041,0.5,01100000_00110010,4.287867069,_M_00005
6858,115.38,0.045,0.6,01100000_00110010,4.304795027,_M_00005
6859,115.44,0.048,0.5,01100000_00110010,4.320741177,_M_00005
6860,115.44,0.045,0.2,01100000_00110010,4.337685108,_M_00005
6861,115.42,0.045,0.3,01100000_00110010,4.354640484,_M_00005
6862,115.42,0.043,0.2,01100000_00110010,4.3715837,_M_00005
6863,115.44,0.041,0.4,01100000_00110010,4.387517929,_M_00005
